# TIme [sec], u_max, v_max, w_max [m/s], t_max [K]
1.46186e-01 1.29964e+00 1.29974e+00 1.43670e+00 5.73000e+02
1.46713e-01 1.30358e+00 1.30368e+00 1.44182e+00 5.73000e+02
1.47237e-01 1.30751e+00 1.30760e+00 1.44689e+00 5.73000e+02
1.47761e-01 1.31142e+00 1.31151e+00 1.45191e+00 5.73000e+02
1.48282e-01 1.31531e+00 1.31540e+00 1.45686e+00 5.73000e+02
1.48802e-01 1.31918e+00 1.31927e+00 1.46167e+00 5.73000e+02
1.49321e-01 1.32303e+00 1.32312e+00 1.46657e+00 5.73000e+02
1.49838e-01 1.32686e+00 1.32695e+00 1.47176e+00 5.73000e+02
1.50353e-01 1.33069e+00 1.33078e+00 1.47692e+00 5.73000e+02
1.50867e-01 1.33451e+00 1.33460e+00 1.48206e+00 5.73000e+02
1.51379e-01 1.33834e+00 1.33843e+00 1.48716e+00 5.73000e+02
1.51890e-01 1.34218e+00 1.34227e+00 1.49222e+00 5.73000e+02
1.52400e-01 1.34603e+00 1.34611e+00 1.49724e+00 5.73000e+02
1.52907e-01 1.34990e+00 1.34998e+00 1.50222e+00 5.73000e+02
1.53414e-01 1.35378e+00 1.35386e+00 1.50715e+00 5.73000e+02
1.53918e-01 1.35769e+00 1.35776e+00 1.51204e+00 5.73000e+02
1.54422e-01 1.36162e+00 1.36170e+00 1.51689e+00 5.73000e+02
1.54924e-01 1.36559e+00 1.36566e+00 1.52164e+00 5.73000e+02
1.55424e-01 1.36958e+00 1.36964e+00 1.52627e+00 5.73000e+02
1.55923e-01 1.37358e+00 1.37364e+00 1.53084e+00 5.73000e+02
1.56421e-01 1.37761e+00 1.37766e+00 1.53585e+00 5.73000e+02
1.56917e-01 1.38165e+00 1.38170e+00 1.54083e+00 5.73000e+02
1.57411e-01 1.38571e+00 1.38576e+00 1.54578e+00 5.73000e+02
1.57904e-01 1.38987e+00 1.38991e+00 1.55069e+00 5.73000e+02
1.58396e-01 1.39403e+00 1.39407e+00 1.55558e+00 5.73000e+02
1.58886e-01 1.39820e+00 1.39823e+00 1.56043e+00 5.73000e+02
1.59375e-01 1.40236e+00 1.40239e+00 1.56523e+00 5.73000e+02
1.59862e-01 1.40652e+00 1.40654e+00 1.57000e+00 5.73000e+02
1.60348e-01 1.41066e+00 1.41068e+00 1.57472e+00 5.73000e+02
1.60833e-01 1.41479e+00 1.41481e+00 1.57939e+00 5.73000e+02
1.61316e-01 1.41891e+00 1.41893e+00 1.58395e+00 5.73000e+02
